realalpha,realbeta,fitalpha,fitbeta
0.15629658325665652,30.161649791753256,0.03799361117365715,60.0
0.5923706710625638,1.1279512620563743,0.7834804418462639,1.1892256075436325
0.33687642282317076,2.289538265523963,0.3420346864138859,2.2069118589784544
0.9135290900499772,8.048194561952279,0.9901223116414173,59.999999992342346
0.7223643447497692,9.118766117018044,0.7855827789417467,11.855338255041664
0.7746274811730991,6.229692734327789,0.7802530774214105,7.3738082162717795
0.2776166804597524,36.28700394379946,0.35754122269596733,43.50018597118677
0.18755385589429585,17.04873752185548,0.22473483504915948,17.71377102411015
0.9999058599216167,22.829699159111524,0.9964240524939824,59.9999999998563
0.6498943692189231,2.279080098691325,0.4874051490355708,2.3848983872611638
0.8131948397867118,14.460801201954359,0.748539082100889,12.489818113307695
0.3693566779210069,3.7235347709267996,0.4050826382607438,3.8384776562702827
0.1561313385345231,17.31732206598708,0.15088111115195985,18.916436218484208
0.5850487837531448,3.9455861119641873,0.6070545607448898,3.755244023743214
0.8163491989982768,9.206473048845146,0.760663374494021,8.02233638098488
0.8637408790776112,17.27017208997951,0.9627504228992835,59.999999910751534
0.8107995290401135,4.332762806105897,0.822163677401542,4.149602305848859
0.6976194837946668,13.573187970621419,0.6071144366572889,11.865487190589363
0.20676978348518005,13.939967710563703,0.20951950289829233,13.188558763163478
0.4067246340195778,16.706944526316793,0.4029482700847692,13.515695682687257
0.9021788548167186,0.3898921844420322,0.5323809516151833,1.0
0.015016965690936579,8.62182364077658,0.02094983630748317,7.834151201531381
0.6280986093464201,59.315956740625296,0.6789000187448949,60.0
0.6167173414994123,15.741781546070968,0.7225233008719324,36.95566751389452
0.7434443381597695,1.0274874369389368,0.6610176257686445,1.0
0.5489532162649875,13.128164430211832,0.5478695747038959,12.921100799785735
0.04532668641609228,7.156017918592329,0.06963468668927572,6.0443316932178215
0.963829018225006,26.83027030824073,0.9872982886853254,59.99999999663969
0.6537028935069219,1.9648115920910225,0.6121277300473652,2.087879204956296
0.9927810951525687,19.512085016601542,0.9993997278093062,60.0
0.7088701320784736,24.772604897621736,0.54561029052234,15.307811827423407
0.13888024010385702,29.590031730672635,0.1992799198418518,31.44291742988604
0.8065674070044058,29.135788953925186,0.76488803744868,24.919955090733218
0.33920661815337183,1.878681189258269,0.31688635539619736,1.7682785839157846
0.42451641105949234,0.1781404628662413,0.01,1.0
0.30061620623404983,18.77088560998047,0.33793798343649867,38.719711758827174
0.6200911965931509,4.2740977167016805,0.6316694380130375,4.316868146028126
0.7308888339228571,5.3902288945286125,0.7161474106681484,4.8773636179101985
0.8548114247334635,0.6681746430453026,0.7233326601977086,1.0
0.27488061921891527,17.329520837384333,0.2762128054906091,17.21134434605023
0.32968545247057734,25.019051226663265,0.31798178456268644,60.0
0.02198155996436857,7.181234014796826,0.03088721407582459,6.515669082809235
0.6326054260807531,35.145254912248646,0.011876298602864212,27.375178792919318
0.18234268498484818,10.315390154280061,0.14438056862362592,11.018991829925625
0.3126584275605033,4.340545548084128,0.33067344369640317,4.31672617234088
0.7633168604568034,10.110697454035954,0.961742898638264,59.99194571206104
0.4522198357274563,10.188776164551488,0.3717285585055374,11.970860546042049
0.6319634142188674,8.279879532928343,0.7379976169736397,11.597907511340876
0.3305480390948904,3.3120497675611196,0.29621656133997787,3.317229307504471
0.05283193933105779,12.50276674521254,0.04005863548475355,11.729286233382215
0.4540834460717431,7.943604305087061,0.49666441287070084,6.769308583762776
0.15308841022224418,5.748029833893375,0.1395138257098707,5.4277888925112245
0.6347130453412982,33.83267147928926,0.6140010047560569,25.833705484321214
0.7795797624355933,0.7125634632551332,0.7784961631304393,1.0
0.6286965718941013,7.54977515013948,0.5516669815503278,7.279629168716309
0.46772834761084825,2.9815798894046175,0.5142381821104718,2.890601458743604
0.18217687392329973,1.761936337874102,0.1884612898998824,1.6929995268950087
0.1894265856818088,14.77250333713491,0.24151315666410034,15.566647519717108
0.3267037759221354,20.906110890865982,0.32940952404251606,17.611235294846566
0.09889430791446041,9.148757320871946,0.13012426598999705,8.252714176541552
0.35713133331042013,3.144619919053611,0.30965406927097333,3.3359654486986363
0.9561660172679622,5.6002628149226785,0.9982617766343455,59.99999999995087
0.6776720835873177,3.5249538847789634,0.5879374918819947,3.4381100463711065
0.985850388077104,8.730609151998875,0.9965889674877235,59.99999999998511
0.8130303787819817,14.025559698865447,0.9684522147703687,59.93193270802783
0.9887666068997153,5.7753867477942435,0.9944647102972971,59.99999999835803
0.46973277327893315,6.915656052029374,0.47312913999395556,6.928885110284398
0.0017468717657009858,9.66034858458166,0.01,3.7325498223094407
0.18815658088115172,28.583074327564105,0.15616809138002843,33.660591083008754
0.9225402051889993,3.1969994952379786,0.8773390856963754,3.3995873535230765
0.2359934473567986,3.7511584346377767,0.1704114030034923,3.9156321195602923
0.45049546631757964,7.669941824528838,0.5856079164678569,9.565758286037381
0.9324897372424036,3.18151973182383,0.9005635358169453,3.569202164826553
0.16533423434090166,1.326598378702363,0.21608250052941605,1.2502112065521676
0.2174005357090869,17.566546780093656,0.10047762355522899,20.08060955181443
0.13626065775302076,20.118863853727,0.04190521957391041,59.836554399910305
0.13079324003125303,7.464010515804164,0.15498566449387122,8.071873663845718
0.22810907994216967,1.4467296725569634,0.3422062655834846,1.4923575976149168
0.13640115128841457,6.120711651410044,0.08991238981201752,7.036446544581644
0.43448627285134145,54.85420807276669,0.4847839000422537,32.22085650264065
0.06907666963899728,34.434609560883665,0.09219198333040225,60.0
0.05500368849151982,6.42080789443193,0.02558482489576348,8.403042012549014
0.06765905008694006,2.128863238714176,0.0715965269492649,2.009370736958275
0.7339010097917831,0.28281727504789683,0.01,1.0
0.3651227538763332,9.965845700994356,0.27555006010735855,11.194581084509974
0.9915527552342794,4.26597253753482,0.9997931452494956,4.455171451376182
0.7825888933039914,3.783549638242582,0.7613195523208554,3.9456431356493296
0.2613395680485221,3.1297174559981693,0.2845785246933646,3.3016168515376223
0.19104939891443085,8.707901919896594,0.22386146459772405,8.583513068055641
0.49561071271559565,7.420225966404703,0.4518142862976716,6.872963370272258
0.4926980882992329,1.1444893496091906,0.4598598094013179,1.3494811329643928
0.5116761264848545,19.83336723469553,0.5119614930399319,25.947964677738454
0.1889793156407863,8.912581037871185,0.16437623609038504,8.41675246701516
0.9297962911752953,6.961342827658764,0.9270837667145878,6.121932614783438
0.7447670954866216,5.954981907466665,0.8010243619729834,7.60594512760822
0.47588538697635363,14.09802912397424,0.39051540901488513,12.385355490470804
0.6511406459744437,4.8201453585337,0.6746672104873654,5.124995400610159
0.4516956918189401,0.04926990458819981,0.01,1.0
0.44706458026888674,11.855498269861666,0.42704162867718193,9.941443240220021
0.8393570242175085,0.11458222505319546,0.01,1.0
0.3548974871343873,1.4098486900200595,0.4825414017805018,1.5924086201694692
0.773955540547024,0.8004939930041438,0.5947584456331122,1.0
0.16130523813730335,6.413615128339667,0.11339531286446278,6.662307109045951
0.4233716788668306,0.6534369416535669,0.35700180658483427,1.0
0.5746913680558503,7.164173765692768,0.5217522239298709,6.972905851166142
0.25607252792602164,1.0401004474277906,0.42562855530778027,1.0561903200375147
0.4252602931616891,12.539695256757643,0.521323519945443,16.41158533599316
0.7519079401014698,14.143674617353426,0.6839190787808456,11.141372485803883
0.5297194506327092,4.239376846117494,0.504394715818088,4.269561261189178
0.8784254250690844,23.356937881169536,0.9624243347139984,60.0
0.29073042087272605,0.2485013269983805,0.01,1.0
0.9495040842084759,24.56257477519362,0.9789126976891505,59.99999994798661
0.7192111322629297,6.498907567403949,0.7609829266728434,7.000775775428571
0.9928184576948753,13.234617399678122,1.0,7.263669054172973
0.2612590450117874,14.607875751155664,0.2443692943889258,15.54830076857368
0.7940970957503185,22.271500170334413,0.8064903543991205,23.5771761757533
0.5167308468284552,9.91066904476437,0.5492961893385916,11.663330455278595
0.988288504043945,0.7018729803061902,0.7689494368044258,1.0
0.6014808597848473,6.583653656812793,0.6906712382372966,8.154910955685322
0.4954732221521857,5.474293104129961,0.5153746252152823,5.786360030186176
0.5047374389366633,11.936773306880248,0.6645922977982793,23.699795662662567
0.46921624141398743,2.601298334693979,0.48819393484665424,2.4072968024567345
0.40158533389335693,2.421607973973229,0.46304203806849,2.4749478037032486
0.7395058065216726,20.600741529831094,0.7431262290300128,27.287068867025575
0.03941172601032161,9.242521207246009,0.019604134110431607,10.313877980269236
0.922662309140055,0.7485907722825127,0.636688154514552,1.0
0.3260324719161234,8.325804501646282,0.055792982106261504,15.138922185690374
0.08409426124485675,3.629431760008596,0.10866172920260823,3.690654411528291
0.08161582232063092,5.665159654404595,0.06735732773997652,6.037512589432818
0.6811746544335324,22.841813810728603,0.7931251617035308,59.99866693642742
0.6989991962340469,0.8383668001845688,0.7772555208152112,1.0
0.9127007373376076,9.716313761705633,0.9855293099672169,60.0
0.3715834134875575,8.763770930975408,0.5023388168622899,11.52467238688881
0.40392768904828813,17.45832655770944,0.5274287436516149,18.29352892278344
0.8695977967929314,0.4272323183471807,0.01,1.0
0.875580721341418,12.592329900248927,0.9770676951515617,59.994889447088624
0.3051878332522656,3.620948592436464,0.31812916112175044,3.495102173224854
0.5747634653780486,4.946262942975382,0.6084698885683574,4.72499477970343
0.590397963187007,7.300906904236825,0.625410602277234,6.79986353314553
0.6942875414941045,5.945565264072563,0.6835593216569057,5.680216742263266
0.7536237786047207,9.62274196362635,0.7000848362293058,9.452966486267918
0.04240183589680102,47.293336077697035,0.0430827485361998,60.0
0.7985293076171329,5.289999231307652,0.8074223765111547,6.134726450112909
0.7030758836419257,45.630282961026005,0.7186196591276653,60.0
0.7438953389909072,13.496683249188079,0.6834231271954927,12.225679231757582
0.29667600611109735,2.253725397542457,0.13419382526969206,2.338215402522428
0.7384853702528996,13.2559758047317,0.7809447896290282,14.274232353781889
0.06117565921535972,6.495663571884117,0.04182482711224345,7.065662804198098
0.2109442431330839,5.266834832505204,0.2247946456435976,5.234434061867356
0.7263104529631172,4.737621597895298,0.689090527563348,4.449408755818901
0.682084818354313,1.305255462103991,0.7697059588519981,1.1786397876076806
0.12742028617841084,24.85309344290954,0.18557368225019494,18.66311946358821
0.9872271972027999,10.113639660066582,1.0,60.0
0.2851768139871037,4.0510277766573495,0.23995305918344542,3.905869976060036
0.29552556397624574,1.782592251623778,0.44759812781768854,1.678669931970581
0.4893763884715522,9.361383751251743,0.4542333182669528,12.714367672020735
0.3916625341607499,4.6742011300152555,0.4309739616103979,4.66735532169477
0.27253121536509317,3.748729712090987,0.2571774939069249,3.9187740041296055
0.44909405911164957,3.0972292067603973,0.45257244799395774,3.2165418488246247
0.9774248937348438,1.3593520971083497,0.9951988385443135,1.3686535741811037
0.31156324383926004,3.2400014256740772,0.29119556198334956,3.4360661753192447
0.8017338199236136,1.5006459426202965,0.7986523628960058,1.7300206987235414
0.4648959694103544,14.60657322741379,0.637174292425134,36.6727198254837
